Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude
64124,179000.0,3,2,1434,411 LAWN AVE,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,499000.0,4,4,1800,406 OLIVE ST,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,115000.0,3,2,1664,509 HARDESTY AVE,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,145000.0,3,2,1296,458 MONTGALL AVE,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,145000.0,3,2,1952,3410 THOMPSON AVE,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,310000.0,4,2,1490,2606 SMART AVE,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,275000.0,4,3,2024,304 LAWN AVE,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,125000.0,3,1,1086,5011 E 8TH ST,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,200000.0,4,3,2000,4418 E 9TH ST,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,165000.0,4,3,1992,310 KENSINGTON AVE,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,299000.0,3,2,1560,410 BENTON BLVD,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,259000.0,3,2,1264,349 MAPLE BLVD,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64124,125000.0,4,1,1926,521 HARDESTY AVE,Kansas City,Missouri,11039,2529.8,Jackson,50653.0,39.10718,-94.5391
64129,125000.0,3,2,1064,7423 E 51ST ST,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64129,94900.0,3,1,1528,5132 SKILES AVE,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64129,165000.0,4,2,1600,8705 E 53RD TER,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64129,245000.0,3,3,1848,5004 MARSH AVE,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64129,175000.0,3,1,1224,2413 BOOTH AVE,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64129,180000.0,4,2,2408,7415 E 57TH ST,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64129,189000.0,2,1,1008,6715 E 58TH ST,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64129,220000.0,3,3,1770,5008 BOOTH CT,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64129,159500.0,3,1,1142,3500 HUNTER AVE,Kansas City,Missouri,8768,327.3,Jackson,67280.0,39.04935,-94.49682
64130,150000.0,3,2,2004,5217 NORTON AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,179500.0,3,2,1824,3822 E 63RD ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,130000.0,3,1,1152,3904 BALES AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,85000.0,2,1,840,4330 BALES AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,350000.0,3,3,1819,1804 E 60TH TER,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,110000.0,2,1,818,3212 E 60TH ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,145000.0,3,1,1008,5270 SPRUCE AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,199000.0,3,2,1500,6101 SWOPE PKWY,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,160000.0,4,2,1240,5627 EUCLID AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,243000.0,3,3,2359,5115 LAWN AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,290000.0,4,4,2470,4120 BENTON BLVD,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,229000.0,4,4,3506,6014 AGNES AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,225000.0,3,3,1800,4024 AGNES AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,125000.0,3,2,1580,2901 E 61ST ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,139900.0,3,2,1804,6237 S BENTON AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,197000.0,3,2,1203,4027 OLIVE ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,125000.0,2,1,780,4112 MONROE AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,169000.0,4,1,1536,5205 S BENTON AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,164900.0,2,1,966,5120 OLIVE ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,215000.0,4,4,2350,2420 E 42ND ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,245000.0,3,3,2250,4544 OLIVE ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,105000.0,2,1,761,5912 PARK AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,88950.0,2,1,816,5505 WABASH AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,115000.0,2,1,900,3218 E 61ST ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,92000.0,3,1,902,3937 MYRTLE AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,150000.0,2,1,828,5031 BROOKLYN AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,175000.0,2,2,1360,4207 BENTON BLVD,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,185000.0,3,2,1400,2013 E 61ST ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,90000.0,2,1,1031,5508 GARFIELD AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,140000.0,3,2,1400,5609 OLIVE ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,87000.0,3,1,1100,4135 GARFIELD AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64130,114900.0,4,2,1215,4034 BROOKLYN AVE,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119
64131,255000.0,3,2,1726,7308 HARRISON ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,100000.0,4,1,1222,1219 E 79TH ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,149900.0,3,1,1396,440 E 75TH ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,320000.0,3,3,3066,418 E GREGORY BLVD,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,325000.0,3,3,1652,6716 HOLMES RD,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,235000.0,3,2,1344,1169 E 77TH ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,120000.0,2,1,900,1124 E 79TH ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,163999.0,3,1,1035,916 E 78TH ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,237500.0,3,2,1463,1008 E 73RD ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,318000.0,4,3,2043,655 E 115TH TER,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,194900.0,3,1,1064,1337 E 76TH ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,399000.0,5,4,3661,611 E 107TH TER,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,125000.0,3,1,864,1415 E 72ND ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,315000.0,3,2,1424,928 E 77TH TER,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,175000.0,3,2,1478,1162 E 75TH TER,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,270000.0,3,2,1622,7536 CHARLOTTE ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,189000.0,3,2,1752,8312 HIGHLAND AVE,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,169000.0,3,2,1014,1221 E 66TH TER,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,174900.0,3,2,2102,1417 E 72ND ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,190000.0,3,2,1868,1607 E 79TH ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,265000.0,4,3,2038,9812 WINSLOW PL,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,309900.0,3,2,1743,415 E 70TH ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,300000.0,3,2,1850,6716 ROCKHILL RD,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,115000.0,2,1,792,7113 TRACY AVE,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,147500.0,3,1,916,8132 HIGHLAND AVE,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,345000.0,4,2,2166,7635 HOLMES RD,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,275000.0,3,1,1489,701 E GREGORY BLVD,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,155000.0,3,2,3000,8032 PASEO BLVD,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,435000.0,3,3,2396,608 E 73RD ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64131,125000.0,2,2,939,8151 HOLMES RD APT 101,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
64133,189000.0,3,2,1392,4008 CRESCENT AVE,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,275000.0,3,3,2501,6200 MOATS DR,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,260000.0,3,3,2094,12302 E 54TH TER,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,265000.0,3,3,2023,13900 E 50TH ST,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,389900.0,4,3,3704,6708 PROCTOR AVE,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,199999.0,3,3,2564,11800 E 61ST ST,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,139999.0,2,1,1314,3801 WINDSOR RD,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,179000.0,2,2,1591,9313 E 36TH TER,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,260000.0,3,3,2094,12302 E 54TH TER,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,270000.0,3,3,2310,12108 E 62ND TER,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,385000.0,3,3,2150,6811 WOODSIDE AVE,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,232000.0,3,2,1260,12920 E 54TH ST,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,165000.0,3,2,1396,4415 NORWOOD AVE,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,249000.0,3,3,2613,7235 WALLACE AVE,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,179900.0,3,1,1792,8954 E 52ND TER,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,179000.0,3,3,1374,10541 E 46TH TER,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,245000.0,3,2,1586,9501 E 43RD ST,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,129900.0,3,1,1440,9230 HUHN BLVD,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,140999.0,3,1,816,9138 E 43RD TER,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,185000.0,3,2,1228,5216 HARRIS AVE,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,179900.0,2,2,1083,12005 E 47TH TER,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64133,415000.0,4,3,2484,4515 HEINTZ AVE,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689
64134,155000.0,3,1,912,11415 DELMAR AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,159500.0,3,1,1176,11001 BENNINGTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,114900.0,3,1,1044,11219 DONNELLY AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,109900.0,3,1,1596,11500 MANCHESTER AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,145000.0,3,1,1196,11602 BENNINGTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,165000.0,3,2,1636,6706 E 100TH TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,150000.0,3,2,1350,10504 CORRINGTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,227500.0,4,3,2560,11832 BRISTOL AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,239000.0,3,2,2142,6104 E 107TH TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,150000.0,3,2,1541,7824 E 105TH ST,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,265000.0,4,3,2620,11016 BEACON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,119900.0,3,2,1308,10500 CORRINGTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,160000.0,3,2,2006,11014 HERRICK AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,115000.0,3,1,888,10722 CAMBRIDGE AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,217000.0,5,2,1632,11222 CORRINGTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,208999.0,3,3,1054,8306 E 105TH ST,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,125000.0,4,2,1096,11304 DITMAN AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,165000.0,3,1,864,11314 DITMAN AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,170000.0,3,1,936,7804 E 113TH TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,159900.0,4,1,1176,11216 EASTERN AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,134000.0,3,1,912,7206 E 112TH ST,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,129999.0,2,2,1413,9528 MANNING AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,169000.0,3,1,912,11405 CORRINGTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,140000.0,3,1,912,11402 PALMER AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,125000.0,3,1,1176,10905 NEWTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,185000.0,3,1,1516,8705 E 110TH TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,107900.0,3,1,912,7805 E 108TH ST,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,140000.0,4,1,1176,7704 E 110TH ST,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,209900.0,4,2,1490,8208 E 116TH ST,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,165000.0,3,2,1386,7908 E 99TH TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,180000.0,3,2,1419,7918 E 117TH PL,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,145000.0,4,2,936,11361 SYCAMORE TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,249000.0,3,3,2250,6104 E 96TH TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,230000.0,3,2,1928,9503 FREMONT AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,190000.0,3,2,1092,9506 FREMONT AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,105000.0,3,1,888,10800 EWING AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,150000.0,3,2,960,10108 WHITE AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,129000.0,3,2,1354,7439 LONGVIEW RD,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,165000.0,3,2,986,7209 E 112TH ST,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,159000.0,3,2,1092,7511 E 110TH ST,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,185000.0,4,2,1176,11405 PALMER AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,150000.0,4,2,2748,10700 NEWTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,139900.0,3,1,1056,9910 BELMONT AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,140000.0,3,2,1032,10520 SKILES AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,219950.0,3,2,1734,10112 BELLAIRE AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,90000.0,3,1,912,11202 CRYSTAL AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,179900.0,4,2,1176,11221 BRISTOL TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,129000.0,3,1,936,11322 SYCAMORE TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,94900.0,4,2,1128,10715 EWING DR,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,120000.0,2,1,864,11304 SPRING VALLEY RD,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,139950.0,3,1,912,8508 RUSKIN WAY,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,170000.0,3,1,1680,10736 BLUE RIDGE BLVD,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,160000.0,4,1,912,8308 E 111TH TER,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,104900.0,4,3,1998,8634 E 96TH PL,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,169900.0,4,1,1432,11212 CORRINGTON AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,240000.0,3,2,1356,10708 HILLCREST RD,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,167500.0,3,1,1032,9908 BELMONT AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64134,204900.0,4,2,1760,10412 TULLIS AVE,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
64137,297500.0,3,2,2164,11318 JACKSON AVE,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,173000.0,3,1,912,10002 OAKLEY AVE,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,169500.0,3,2,1303,9514 PARKWOOD ST,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,140000.0,4,3,1850,3209 E 95TH ST,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,179999.0,3,2,1260,11716 DRURY AVE,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,154000.0,3,2,1247,11304 ELMWOOD CT,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,295500.0,4,2,2075,11203 NORTON AVE,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,340000.0,5,3,2595,10407 ASKEW AVE,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,209500.0,3,1,1092,4602 E 114TH TER,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64137,140000.0,3,1,912,5705 E 100TH TER,Kansas City,Missouri,10901,729.4,Jackson,73492.0,38.93196,-94.54287
64138,155000.0,3,2,3290,9417 PALMER AVE,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,210000.0,4,3,2743,8828 LAUREL AVE,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,175000.0,2,1,1514,7808 BLUE RIDGE BLVD,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,210000.0,2,1,1187,7840 SMALLEY AVE,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,225000.0,3,2,1982,8807 STARK AVE,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,169999.0,2,1,936,8610 E 79TH ST,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,125000.0,2,1,960,8021 E 88TH ST,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,269750.0,3,3,1762,8926 EVANSTON AVE,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,205000.0,3,2,2560,9028 HUNTER ST,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,165000.0,3,1,936,8513 BLUE RIDGE BLVD,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,159000.0,3,2,2150,8603 E 93RD ST,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64138,250000.0,3,3,2122,8332 BLUE RIDGE BLVD,Kansas City,Missouri,24185,700.7,Jackson,69700.0,38.96852,-94.47088
64151,425000.0,4,5,3350,7808 N BRADFORD AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,359900.0,3,3,2396,5300 NW 59TH TER,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,359900.0,4,3,2488,6830 N PONTIAC AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,399000.0,1,1,1733,5323 NW WAGON TRL,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,309900.0,3,3,2050,5617 N COLRAIN AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,235000.0,3,2,1566,6580 NW 50TH ST,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,369977.0,4,4,3146,6625 N LONDON DR,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,270000.0,3,2,1481,1929 NW 62ND TER,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,195000.0,3,2,1252,6914 N FISK AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,330000.0,3,3,2205,5801 N AVA AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,620000.0,4,3,2683,4804 NW 71ST ST,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,210000.0,2,1,1224,3500 NW 58TH TER,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,229900.0,3,2,1488,4809 NW WOODY CREEK LN,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,375000.0,4,3,2122,5811 N AMES AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,470000.0,4,4,3750,8112 N COSBY AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,1080000.0,4,5,3615,6305 NW 58TH TER,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,352500.0,4,3,2564,8143 NW TWIN OAKS DR,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,319000.0,4,3,2128,6839 NW PARK PLAZA DR,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,299000.0,3,3,3222,5625 N MAYVIEW AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,430000.0,4,5,3134,7422 N STRATHBURY AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,269000.0,3,3,1980,2203 NW 65TH ST,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,221000.0,3,2,1299,6820 N FISK AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,290000.0,3,2,2084,4859 NW MISTY LN,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,310000.0,3,2,1647,8255 NW BIRCH LN,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
64151,675000.0,3,3,2190,7031 N ANITA AVE,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
