Zip Code,Price,Beds,Baths,Living Space,Zip Code Population,Zip Code Density,Median Household Income,Latitude,Longitude,State_Arizona,State_California,State_Colorado,State_District of Columbia,State_Florida,State_Georgia,State_Illinois,State_Indiana,State_Kansas,State_Kentucky,State_Louisiana,State_Maryland,State_Michigan,State_Minnesota,State_Missouri,State_Nebraska,State_Nevada,State_New Mexico,State_North Carolina,State_Ohio,State_Oklahoma,State_Tennessee,State_Texas,State_Virginia,State_Wisconsin
20002,850000.0,4,4,1478,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,835000.0,2,2,1203,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,449500.0,1,1,810,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,999000.0,3,3,1414,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,610000.0,4,2,1811,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1225000.0,4,4,2211,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1450000.0,3,3,2337,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1149000.0,4,4,2580,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,725000.0,2,2,1305,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1289000.0,4,4,2076,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,745900.0,3,3,1400,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,625000.0,3,2,930,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1349900.0,3,3,2243,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,459900.0,2,2,1020,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,649900.0,2,2,840,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,998500.0,3,3,1428,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,799950.0,3,4,1860,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,965000.0,3,2,1945,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,875000.0,4,2,1794,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
